SMILES
CC(=C)C(CCC1C2C(CC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)OC1=O)OO
CC(=CCCC(=CCCC(C)(C=C)C1=CC(=C(C=C1)O)O)C)C
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCCC2=C)C
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O
CC1=C(C=C2C(=C1)C(=O)C=C3C2(CCC(C3(C)C)O)C)O
C1=CC(=C(C(=C1)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC(=C(C=C2)O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O
COC1=CC2=C(C=C1)C3COC4=C(C3O2)C=CC(=C4)OC
CC(=C)C(CCC1C2C(CC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)OC1=O)OO
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)O)OC)CC(C(C)(C)O)O)O)C
CC(=C)C1CCC2(C(C1(C)CCC(=O)OC)CCC3C2(CCC3C4(CCC(O4)C(C)(C)O)C)C)C
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6
CC1=CC(=O)C(C2(C1CC(C34C2C(C5C(C3C(C(=O)O5)O)(OC4)C)O)O)C)O
COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC
CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)C=O)O
CC1(CCCC(C1C(=O)O)(C)C(=O)OC)C2CCC3CC2(CC3=C)C(=O)O
CC(=CCC(CC1=C(C=C(C2=C1OC(CC2=O)C3=C(C=C(C=C3)O)OC)OC)O)C(=C)C)C
CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)O)C
C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O
COC1=C(C(=C(C=C1)CC=CC2=CC=CC=C2)OC)O
CC1=C(C(C2C(C1)OC(=O)C2=C)O)C(C)CCCO
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
F[C@@]12C[C@]1(Cl)C[C@H](/C=C/Br)O2
CC1(CCC(C23C1C(C(C45C2C(CC(C4)C(=C)C5=O)O)(OC3)O)O)O)C
COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)O)O
CC(=CCC1=C(C(=C(C=C1OC)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C
CC(=CCC1=C(C2=C(C=C1CO)OC3=CC(=C(C(=C3C2=O)CC=C(C)C)O)O)O)C
COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
C1C(COC2=C1C=CC(=C2)O)CC3=CC=C(C=C3)O
F[C@]12C[C@]1(Cl)C[C@@H](/C=C\Br)O2
COC1=C2C(=CC(=C1)O)CC(CO2)CC3=CC=C(C=C3)O
CC1=CCCC(=C)C=CC(CCC1)(C)C
CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7CCC6C4(C3O)C)(C)C)OC8C(C(C(CO8)O)O)O)C)O2)C(C)(C)OC(=O)C
CC1=C(C(C2C(C1)OC(=O)C2=C)O)C(C)CCCO
CC(CC=CC(C)(C)OO)C1C(CC2(C1(CCC3C2=CCC4C3(CCC(=O)C4(C)C)C)C)C)O
CC1(C(CCC2(C1CC(C3(C2CCC4(C3=CCC4C5CC(OC5OC)C(C(C)(C)O)O)C)C)O)C)O)C
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
CC(=CCC1=C(C=C2C(=C1)C3COC4=C(C3O2)C=CC(=C4CC=C(C)C)O)O)C
CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C
CC(=O)C1=C(C=C(C=C1)OC)O
CC(=CCCC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C(=CC=C3)O)O)C)C
CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O
COC1=CC=C(C=C1)C(=O)CCC2=C(C=C(C=C2OC)O)OC
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O
C1CC(=O)NC1
C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3
COC1=CC(=CC(=C1O)OC)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4
CC1CC(OC(=O)C1C)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C
CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7CCC6C4(C3O)C)(C)C)OC8C(C(C(CO8)O)O)O)C)O2)C(C)(C)OC(=O)C
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O
C1C2CC(=O)OC1C(C(O2)C3=CC=CC=C3)O
CC(=O)OCC12C(CCC(C1C=O)(C)C)OC(=O)C34C2C(CC(C3)C(=C)C4=O)O
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
CC1(C2CC(=O)C3(C1C(C(=O)C45C3CCC(C4)C(=C)C5O)O)CO2)C
CC(=CCC=C(C)C=C)C
CC1CCC2(C(C1(C)CCC3=CC(=O)N(C3=O)C=C(CCC4(C(CCC5(C4CCC=C5C)C)C)C)CC(=O)O)CCC=C2C)C
CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(=CC2=O)CO
COC(=O)CC1(C=CC(=O)C=C1)O
CC1=CC(=O)C2=C(C1=O)C=CC=C2O
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
CC1(C=CC2=C(O1)C(=C3C(=C2O)C=CC(=O)O3)C(C)(C)C=C)C
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
C(C(C1C(=C(C(=O)O1)O)O)O)O
C1=CC=C2C(=C1)C(=CN2)C=O
COC1=C(C=C(C=C1)C=CC=C)OC
CC(=O)OC12C(CC3=CC(=C(C(=C3C1C4=CC5=C(C=C4)OCO5)OC)OC)OC)COC2=O
CC1=C(C=C(C2=C1OC(CC2)C3=CC=C(C=C3)O)OC)O
COC1=CC(=CC(=C1)O)C=CC2=C(C(=C(C=C2)O)OC)OC
CC(=CC=CC=C(C)C=CC=C(C)C(=O)O)C=CC=C(C)C(=O)O
COC1=CC(=C2C(=C1)OCC(C2=O)C3=C(C=C(C=C3)O)OC)O
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C)O
CC(=O)OC1CC(C2(C3C(CC4CC3(CC(C2C1(C)C)OC(=O)C)C(=O)C4=C)O)C)O
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCC(C2=C)O)C
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C6C(C5)OC(=O)C6=C)C)C)C)C
CC1=CCCC(=C)C2CC(C2CC1)(C)C
COC1=CC23CCC[N+]2(CC(C4=CC5=C(C=C4C3C1O)OCO5)O)[O-]
CC12CCCC(=C)C1CC(CC2)C(C)(C)O
COC1=C(C2=C(C=C1CC=C)OCO2)OC
C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)O)C
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43
CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C(=O)O)C
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C2CC(=O)C3=C(O2)C(=C(C=C3O)O)CC=C(C)C)C
CC(=O)OC1C(OC2=CC(=CC(=C2C1=O)O)OC)C3=CC(=C(C=C3)O)O
CC(=O)OCC12C(CCC(C1C=O)(C)C)OC(=O)C34C2C(CC(C3)C(=C)C4=O)O
COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
CC1(C2CC=C3C(C2(CCC1=O)C)CCC4(C3(CC(C4C(CC=CC(C)(C)OO)C(=O)OC)O)C)C)C
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O
CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C
CC1C(CCC2(C1CC(=O)C3=C2C(=O)C(C4(C3CCC4C(C)CCC(=C)C(C)C(=O)O)C)O)C)O
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)OC
CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O
C1=CC2=C(C(=C1)O)C(=O)C3=C(O2)C=CC(=C3)O
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)CO)(C)CC=CC(C)(C)O)C
C=CCSSSCC=C
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=CC3=CC=C(C=C3)O)O)C
CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C)(CO4)OC(=O)C)O)C)O)O
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
CC12CCC(=O)CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C
COC1=C(C2=C3C(CC24C=CC(=O)C=C4)NCCC3=C1)OC
CC(C)C(=C)C(CC(C)C1C(CC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C)O)O
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
CC1(C(CCC2(C1CC(C3(C2CCC4(C3=CCC4C5CC(OC5OC)C(C(C)(C)O)O)C)C)O)C)O)C
CC(=CCCC1(CC=C(C(=O)C(C1C=COC(=O)C=C(C)C)CC(=O)C)CO)C)C
COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC
CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C=C5C(=C4O)C(=O)C6(C(O5)(C7=C(O6)C=C(C=C7)O)CC=C(C)C)O)O
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC
CC1(C=CC(=O)C23C1C(C(C45C2CCC(C4)C(=C)C5O)(OC3)O)O)C
COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC=C(C=C2)O)O)O
CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC
CC1C(C(OC1C2=CC(=C(C=C2)OC)OC)C3=CC(=C(C=C3)OC)OC)C
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O
CC12CCC3(C1)C(CC(C4C3(CCCC4(C)C(=O)O)C)OC(=O)C5=CC=CC=C5)CC2=O
CC1=CC2C(CCC(=C)C(=O)CCC3=CC(C1)OC3=O)C(=C)C(=O)O2
C1=C(C=C(C(=C1O)O)O)C(=O)O
CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CCC3=C4CC(CCC4(CCC32C)C)(C)C)C
COC1=C(C(=C(C=C1)C=O)OC)O
CC(C)C1=C(C(=C2C=C3C=CC(=O)C(C3=CC(=O)C2=C1)(C)C)OC)OC
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC(=C(C=C2)O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)O)C)C)C2C1)C)C(=O)O)C
CC1CC2C(CCC3(C2(CCC4(C3=CC(=O)C5=C(C(=C(C=C54)O)O)C)C)C)C)(CC1=O)C
CC1C2CC3C45COC(C4C(C(=O)O3)OC(=O)CC(C)C(C)(C)OC(=O)C)(C(C(C5C2(C=C(C1=O)OC6C(C(C(C(O6)CO)O)O)O)C)O)O)C(=O)OC
C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
C1=CC(=CC=C1C2C3C4=CC(=CC5=C4C(C(O5)C6=CC=C(C=C6)O)C7=CC(=CC8=C7C(=C(O8)C9=CC=C(C=C9)O)C1=CC(=CC(=C31)O2)O)O)O)O
C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O
COC1=CC(=O)OC(C1)C=CC2=CC=CC=C2
CC1=CC(=C(C=C1)C(C)C)O
C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C
CC(=O)OC1CCC2(CCC(CC2C1(C)O)C=CC(=O)OC)C
COC1=C(C=C2C(=C1)C3=C(C(C4CCCN4C3)O)C5=C2C=C(C=C5)O)OC
CC12C(CC3=C1C(=O)C4=C(C3=O)C=CC=C4O)C(=O)C5=C(C2=O)C=CC=C5O
C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3COC(=O)C=CC(=O)O)O)C(=O)O)C)C=O)O
CC1(CCC23CCC4(C(C2C1OC3)CCC5C4(CCC6C5(CCC(C6(C)C)O)C)C)C)C
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
CCCC=CCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)OC
CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)C
COC1=C(C=C(C=C1)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O)OC
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCC=C2C)C
CCCCCCCC=CC(C#CC#CC(C=C)O)O
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O
CC(C)C(=C)CCC(C1CC(C2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C)O)C(=O)O
C1CC(=O)N(C1)C(=O)N
COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O
C=CCCCCCC=CC(C#CC#CCC=C)O
CC1=CCC(OC1=O)C(C)C2CCC3(C2(CCC45C3CCC(C4(C5)CCC(=O)O)C(=C)C)C)C
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
COC1=C(C=C(C=C1)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O)OC
COC1=C(C2=C(C=C1CC=C)OCO2)OC
COC1=CC(=CC(=C1C(=O)CCC2=CC=CC=C2)O)O
COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=C(C=CC=C3O)O)OC
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O
COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=CC=C3)O
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
COC1=C(C=C2C(=C1)C=CC(=O)O2)O
CC(CC1=CC2=C(C=C1)OCO2)C(C)CC3=CC(=C(C=C3)O)OC
CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)O)OC
CC1(C(=O)C(=C2C=CC3=CC=CC=C3O2)C(=O)C(C1=O)(C)C)C
CC1=C(C=C2C(=C1)C=CC3C2(CCC(C3(C)C)O)C)O
CC1CC2C(OC3(C1C4(CCC56CC5(C(CCC6C4(C3O)C)C(C)(C)O)CCC(=O)OC)C)O2)C(C)(C)O
COC1=C(C=C2CC3C4=C(C2=C1)C5=C(C=C4CCN3)OCO5)O
CC1CC2C(=CCC3C2(CCC(C3(C)C)O)C)C4(C1=C(CC4)C(C)CCC=C(C)C(=O)O)C
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C
CC(=CCNC1=NC=NC2=C1NC=N2)C
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO
COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O
C1C(C(C(C=C1C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O
COC1=C(C2=C(C=C1CC=C)OCO2)OC
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC
CC1(C2CC(=O)C3(C1C(C(=O)C45C3CCC(C4)C(C5=O)CO)O)CO2)C
CC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)CCC=C(C)C)O
COC1=C(C=CC(=C1)C(C(CO)O)O)O
C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O
CC1=CC2=C(C=C1O)C3(CCC(C(C3C=C2)(C)C)O)C
